time_s,x+,x-,y+,y-,z+,z-,OBC,EPS,COMMS,CAMERA,ADCS
1.874999999999999636e+04,2.262257002390588578e+00,1.291836296429185538e+01,5.012870945765289576e+00,7.594329127298101945e+00,-4.046245550092910293e+01,4.983552505400005117e+01,1.955122632615078615e+01,1.950955965948469739e+01,1.775955965950900506e+01,1.738455965951420623e+01,1.792622632617334943e+01
1.875499999999999636e+04,2.214161670408800298e+00,1.283484766732037663e+01,4.972482389264568425e+00,7.486324541650614783e+00,-4.057709741213111698e+01,4.919395710800133514e+01,1.949022304707829534e+01,1.944855638041220303e+01,1.769855638043634727e+01,1.732355638044151647e+01,1.786522304710070941e+01
1.876000000000000000e+04,2.166065716975114075e+00,1.275230570786280815e+01,4.931899966865856300e+00,7.379908447648096725e+00,-4.069135571710832977e+01,4.855808898910555627e+01,1.942916196112646787e+01,1.938749529446037201e+01,1.763749529448435638e+01,1.726249529448949005e+01,1.780416196114873628e+01
1.876500000000000000e+04,2.117967881168811850e+00,1.267070961867989887e+01,4.891127501980108150e+00,7.275037283278201983e+00,-4.080523226171990103e+01,4.792783684030798241e+01,1.936804732760186099e+01,1.932638066093576157e+01,1.757638066095958607e+01,1.720138066096468421e+01,1.774304732762397663e+01
1.876999999999999636e+04,2.069867020514076561e+00,1.259003276398536464e+01,4.850168802483808328e+00,7.171668747103815633e+00,-4.091872887947391035e+01,4.730311855366546325e+01,1.930688326561337220e+01,1.926521659894726923e+01,1.751521659897093741e+01,1.714021659897600003e+01,1.768188326563534218e+01
1.877499999999999636e+04,2.021762105071983395e+00,1.251024931376840321e+01,4.809027658335329747e+00,7.069761760763724645e+00,-4.103184739163459938e+01,4.668385372316134863e+01,1.924567375859010809e+01,1.920400709192400157e+01,1.745400709194751343e+01,1.707900709195254052e+01,1.762067375861193597e+01
1.878000000000000000e+04,1.973652211778452070e+00,1.243133421892796697e+01,4.767707839344747178e+00,6.969276432630972629e+00,-4.114458960732816450e+01,4.606996359912587025e+01,1.918442265865264673e+01,1.914275599198653310e+01,1.739275599200988864e+01,1.701775599201488376e+01,1.755942265867432539e+01
1.878500000000000000e+04,1.925536519018455461e+00,1.235326318719181060e+01,4.726213093089865147e+00,6.870174022590584961e+00,-4.125695732364771118e+01,4.546137104414803787e+01,1.912313369084219872e+01,1.908146702417608154e+01,1.733146702419928076e+01,1.695646702420424390e+01,1.749813369086373527e+01
1.878999999999999636e+04,1.877414301427400734e+00,1.227601265979473233e+01,4.684547142971743128e+00,6.772416907900290717e+00,-4.136895232575746206e+01,4.485800049042123305e+01,1.906181045721239542e+01,1.902014379054627469e+01,1.727014379056931759e+01,1.689514379057424875e+01,1.743681045723378631e+01
1.879499999999999636e+04,1.829284924911212196e+00,1.219955978889169934e+01,4.642713686403504347e+00,6.675968550099732113e+00,-4.148057638699547311e+01,4.425977789847108568e+01,1.900045644078848994e+01,1.895878977412236566e+01,1.720878977414525579e+01,1.683378977415015498e+01,1.737545644080973517e+01
1.880000000000000000e+04,1.781147841876696170e+00,1.212388241568200264e+01,4.600716393126246473e+00,6.580793462934236615e+00,-4.159183126897502092e+01,4.366663071721264089e+01,1.893907500939841171e+01,1.889740834273228387e+01,1.714740834275502124e+01,1.677240834275988846e+01,1.731407500941951838e+01
1.880500000000000000e+04,1.733002586663785927e+00,1.204895904922089755e+01,4.558558903645880456e+00,6.486857181259900074e+00,-4.170271872168515159e+01,4.307848784528305686e+01,1.887766941937950804e+01,1.883600275271337665e+01,1.708600275273596836e+01,1.671100275274080005e+01,1.725266941940047971e+01
1.880999999999999636e+04,1.684848771171857384e+00,1.197476884589644364e+01,4.516244827785201643e+00,6.394126230898425689e+00,-4.181324048359056889e+01,4.249527959360155194e+01,1.881624281916505836e+01,1.877457615249892342e+01,1.702457615252136236e+01,1.664957615252615852e+01,1.719124281918589148e+01
1.881499999999999636e+04,1.636686080672865140e+00,1.190129158955048361e+01,4.473777743345968894e+00,6.302568099411816505e+00,-4.192339828173009408e+01,4.191693764911409659e+01,1.875479825275482781e+01,1.871313158608868932e+01,1.696313158611097904e+01,1.658813158611574679e+01,1.712979825277552237e+01
1.882000000000000000e+04,1.588514269804051082e+00,1.182850767222293520e+01,4.431161194875770981e+00,6.212151207767457883e+00,-4.203319383181382562e+01,4.134339503967850504e+01,1.869333866307353986e+01,1.865167199640739781e+01,1.690167199642953477e+01,1.652667199643427054e+01,1.706833866309409231e+01
1.882500000000000000e+04,1.540333158732966279e+00,1.175639807549886129e+01,4.388398692534401846e+00,6.122844882864654004e+00,-4.214262883831951711e+01,4.077458610004435258e+01,1.863186689522051154e+01,1.859020022855436594e+01,1.684020022857635723e+01,1.646520022858106103e+01,1.700686689524092898e+01
1.882999999999999636e+04,1.492142629488084848e+00,1.168494435243889740e+01,4.345493711054932540e+00,6.034619330895179878e+00,-4.225170499458837270e+01,4.021044643888747316e+01,1.857038569961407504e+01,1.852871903294792588e+01,1.677871903296976797e+01,1.640371903297444689e+01,1.694538569963435748e+01
1.883499999999999636e+04,1.443942622448814550e+00,1.161412861007472763e+01,4.302449688795115357e+00,5.947445611511888330e+00,-4.236042398291944266e+01,3.965091290686349623e+01,1.850889773503453029e+01,1.846723106836837758e+01,1.671723106839007755e+01,1.634223106839472095e+01,1.688389773505467772e+01
1.884000000000000000e+04,1.395733132988674408e+00,1.154393349245141565e+01,4.259270026874683701e+00,5.861295612779738207e+00,-4.246878747466274717e+01,3.909592356564336058e+01,1.844740557156898220e+01,1.840573890490282594e+01,1.665573890492438025e+01,1.628073890492899523e+01,1.682240557158899463e+01
1.884500000000000000e+04,1.347514208265357949e+00,1.147434216419866537e+01,4.215958088394082814e+00,5.776142026883976044e+00,-4.257679713031172497e+01,3.854541765789203822e+01,1.838591169346091903e+01,1.834424502679475566e+01,1.659424502681616787e+01,1.621924502682075442e+01,1.676091169348079646e+01
1.884999999999999636e+04,1.299285944151903127e+00,1.140533829461406512e+01,4.172517197730539529e+00,5.691958326571613824e+00,-4.268445459959509947e+01,3.799933557815639062e+01,1.832441850186762267e+01,1.828275183520145930e+01,1.653275183522272584e+01,1.615775183522728398e+01,1.669941850188736865e+01
1.885499999999999636e+04,1.251048482303686260e+00,1.133690604224234022e+01,4.128950639907844611e+00,5.608718742303580918e+00,-4.279176152156740187e+01,3.745761884463288993e+01,1.826292831752878953e+01,1.822126165086262262e+01,1.647126165088374705e+01,1.609626165088827676e+01,1.663792831754840407e+01
1.886000000000000000e+04,1.202802007355885827e+00,1.126903003993478158e+01,4.085261660036114684e+00,5.526398240095208969e+00,-4.289871952469830063e+01,3.692021007178373537e+01,1.820144338334923617e+01,1.815977671668306570e+01,1.640977671670405513e+01,1.603477671670854932e+01,1.657644338336872281e+01
1.886500000000000000e+04,1.154546744245979584e+00,1.120169538037308321e+01,4.041453462817712783e+00,5.444972500022982942e+00,-4.300533022696127716e+01,3.638705294376828903e+01,1.813996586689818002e+01,1.809829920023200600e+01,1.634829920025285688e+01,1.597329920025732442e+01,1.651496586691753876e+01
1.886999999999999636e+04,1.106282955656308742e+00,1.113488760204287153e+01,3.997529212115893849e+00,5.364417895376709211e+00,-4.311159523592175447e+01,3.585809218866101133e+01,1.807849786282777060e+01,1.803683119616159303e+01,1.628683119618230535e+01,1.591183119618674624e+01,1.645349786284700144e+01
1.887499999999999636e+04,1.058010939572217701e+00,1.106859267564292360e+01,3.953492030583163785e+00,5.284711472437406243e+00,-4.321751614882395387e+01,3.533327355343156029e+01,1.801704139521387660e+01,1.797537472854769547e+01,1.622537472856826568e+01,1.585037472857267637e+01,1.639204139523297954e+01
1.888000000000000000e+04,1.009731026951163901e+00,1.100279699091626817e+01,3.909344999346208382e+00,5.205830930861406358e+00,-4.332309455267658649e+01,3.481254377966037339e+01,1.795559841982163363e+01,1.791393175315544894e+01,1.616393175317588415e+01,1.578893175318026465e+01,1.633059841984060867e+01
1.888499999999999636e+04,9.614435794981301964e-01,1.093748734388942090e+01,3.865091157744172445e+00,5.127754604651383552e+00,-4.342833202433787676e+01,3.429585057996161623e+01,1.789417082629796241e+01,1.785250415963177417e+01,1.610250415965207083e+01,1.572750415965642290e+01,1.626917082631680955e+01
1.888999999999999636e+04,9.131489875428311365e-01,1.087265092450648218e+01,3.820733503117181407e+00,5.050461443695704489e+00,-4.353323013060050783e+01,3.378314261508659655e+01,1.783276044029301843e+01,1.779109377362682665e+01,1.604109377364698830e+01,1.566609377365131195e+01,1.620776044031174123e+01
1.889500000000000000e+04,8.648476680155965379e-01,1.080827530464690156e+01,3.776274990643261109e+00,4.973930995860035509e+00,-4.363779042827430743e+01,3.327436947169464077e+01,1.777136902551421116e+01,1.772970235884801582e+01,1.597970235886804247e+01,1.560470235887233770e+01,1.614636902553280962e+01
1.890000000000000000e+04,8.165400625170009530e-01,1.074434842651345789e+01,3.731718533220120815e+00,4.898143389612549470e+00,-4.374201446426884132e+01,3.276948164075836445e+01,1.770999828571367374e+01,1.766833161904747485e+01,1.591833161906737004e+01,1.554333161907163863e+01,1.608499828573215140e+01
1.890499999999999636e+04,7.682266354776913220e-01,1.068085859137907434e+01,3.687067001389510601e+00,4.823079317166641289e+00,-4.384590377567543840e+01,3.226843049658444329e+01,1.764864986661172708e+01,1.760698319994552818e+01,1.585698319996529015e+01,1.548198319996952854e+01,1.602364986663008395e+01
1.890999999999999636e+04,7.199078724049978728e-01,1.061779444868146705e+01,3.642323223301962898e+00,4.748720018125559328e+00,-4.394945988984802909e+01,3.177116827643159169e+01,1.758732535775864747e+01,1.754565869109244503e+01,1.579565869111207732e+01,1.542065869111628729e+01,1.596232535777688355e+01
1.891500000000000000e+04,6.715842782128182975e-01,1.055514498545462132e+01,3.597489984719628886e+00,4.675047263613506310e+00,-4.405268432448290383e+01,3.127764806070582182e+01,1.752602629433679127e+01,1.748435962767058527e+01,1.573435962769008789e+01,1.535935962769427121e+01,1.590102629435490833e+01
1.892000000000000000e+04,6.232563756311055858e-01,1.049289951608616889e+01,3.552570029054741951e+00,4.602043340877796318e+00,-4.415557858769795274e+01,3.078782375371070046e+01,1.746475415890465044e+01,1.742308749223844444e+01,1.567308749225781561e+01,1.529808749226197051e+01,1.583975415892264671e+01
1.892499999999999636e+04,5.749247036917075615e-01,1.043104767239034736e+01,3.507566057441604990e+00,4.529691038347644749e+00,-4.425814417811138668e+01,3.030165006493432145e+01,1.740351038308469356e+01,1.736184371641848401e+01,1.561184371643772550e+01,1.523684371644185376e+01,1.577851038310256904e+01
1.892999999999999636e+04,5.265898162877040711e-01,1.036957939398701001e+01,3.462480728840356736e+00,4.457973631135983439e+00,-4.436038258491939246e+01,2.981908249085807583e+01,1.734229634919718777e+01,1.730062968253097466e+01,1.555062968255009181e+01,1.517562968255418987e+01,1.571729634921494423e+01
1.893500000000000000e+04,4.782522808032322326e-01,1.030848491897704911e+01,3.417316660170586218e+00,4.386874866970761566e+00,-4.446229528797272224e+01,2.934007729726998903e+01,1.728111339184175677e+01,1.723944672517554366e+01,1.548944672519453292e+01,1.511444672519860433e+01,1.565611339185939599e+01
1.894000000000000000e+04,4.299126768106190100e-01,1.024775477490458897e+01,3.372076426472716548e+00,4.316378952542179626e+00,-4.456388375785273581e+01,2.886459150206342272e+01,1.721996279942799291e+01,1.717829613276177625e+01,1.542829613278063938e+01,1.505329613278468237e+01,1.559496279944551489e+01
1.894499999999999636e+04,3.815715948320311246e-01,1.018737976999691952e+01,3.326762561095390591e+00,4.246470540253179493e+00,-4.466514945594711605e+01,2.839258285850535302e+01,1.715884581565676825e+01,1.711717914899055160e+01,1.536717914900928861e+01,1.499217914901330673e+01,1.553384581567417655e+01
1.894999999999999636e+04,3.332296351632455522e-01,1.012735098467385342e+01,3.281377555907456056e+00,4.177134715361299655e+00,-4.476609383452436219e+01,2.792400983896180122e+01,1.709776364095424483e+01,1.705609697428802463e+01,1.530609697430663907e+01,1.493109697431062877e+01,1.547276364097153767e+01
1.895500000000000000e+04,2.848874067569583390e-01,1.006765976331804247e+01,3.235923861532953527e+00,4.108356983499990456e+00,-4.486671833680738786e+01,2.745883161906564141e+01,1.703671743386001580e+01,1.699505076719379204e+01,1.524505076721228036e+01,1.487005076721624341e+01,1.541171743387719140e+01
1.896000000000000000e+04,2.365455261628745809e-01,1.000829770629774984e+01,3.190403887607323519e+00,4.040123258567462905e+00,-4.496702439704663590e+01,2.699700806230995198e+01,1.697570831237059608e+01,1.693404164570436876e+01,1.518404164572273629e+01,1.480904164572667447e+01,1.535070831238765798e+01
1.896499999999999636e+04,1.882046165221883116e-01,9.949256662234191140e+00,3.144820003053372837e+00,3.972419850971910193e+00,-4.506701344059268877e+01,2.653849970505337197e+01,1.691473735523968003e+01,1.687307068857344916e+01,1.512307068859169767e+01,1.474807068859560744e+01,1.528973735525663002e+01
1.896999999999999636e+04,1.398653066144467938e-01,9.890528720506132743e+00,3.099174536375887357e+00,3.905233456222708455e+00,-4.516668688396798359e+01,2.608326774192705599e+01,1.685380560323687860e+01,1.681213893657064418e+01,1.506213893658877012e+01,1.468713893659265324e+01,1.522880560325371313e+01
1.897500000000000000e+04,9.152822995458904931e-02,9.832106203984354309e+00,3.053469775973563394e+00,3.838551143857121595e+00,-4.526604613493744722e+01,2.563127401163053065e+01,1.679291406036630008e+01,1.675124739370006210e+01,1.500124739371806726e+01,1.462624739372192728e+01,1.516791406038302448e+01
1.898000000000000000e+04,4.319402393776014537e-02,9.773981661988470293e+00,3.007707970466739322e+00,3.772360346691971511e+00,-4.536509259257876181e+01,2.518248098310165872e+01,1.673206369504595159e+01,1.669039702837971006e+01,1.494039702839759798e+01,1.456539702840143136e+01,1.510706369506256408e+01
1.898499999999999636e+04,-5.136670970138506286e-03,9.716147863459154266e+00,2.961891329039727516e+00,3.706648850390483307e+00,-4.546382764735217563e+01,2.473685174204900150e+01,1.667125544124916559e+01,1.662958877458292051e+01,1.487958877460068763e+01,1.450458877460449436e+01,1.504625544126566439e+01
1.898999999999999636e+04,-5.346321199783973105e-02,9.658597790339440436e+00,2.916022021796862873e+00,3.641404783335173256e+00,-4.556225268116942573e+01,2.429434997783792838e+01,1.661049019960964657e+01,1.656882353294339794e+01,1.481882353296104782e+01,1.444382353296482790e+01,1.498549019962603523e+01
1.899500000000000000e+04,-1.017849547919259523e-01,9.601324631158540512e+00,2.870102180131191894e+00,3.576616606797568210e+00,-4.566036906746158053e+01,2.385493997071953487e+01,1.654976883849134595e+01,1.650810217182509732e+01,1.475810217184262818e+01,1.438310217184638340e+01,1.492476883850762626e+01
1.900000000000000000e+04,-1.501012540999611400e-01,9.544321774811596271e+00,2.824133897104492252e+00,3.512273105395443906e+00,-4.575817817124663378e+01,2.341858657938922761e+01,1.648909219502389689e+01,1.644742552835764826e+01,1.469742552837506189e+01,1.432242552837879224e+01,1.486409219504007062e+01
1.900499999999999636e+04,-1.984114644152775442e-01,9.487582804529251845e+00,2.778119227837638316e+00,3.448363377828965071e+00,-4.585568134919662242e+01,2.298525522886490435e+01,1.642846107610474959e+01,1.638679440943849741e+01,1.463679440945579735e+01,1.426179440945950283e+01,1.480346107612081674e+01
1.900999999999999636e+04,-2.467149405848083898e-01,9.431101492031483957e+00,2.732060189910648695e+00,3.384876827887703499e+00,-4.595287994970381362e+01,2.255491189867754898e+01,1.636787625936940671e+01,1.632620959270315097e+01,1.457620959272033367e+01,1.420120959272401784e+01,1.474287625938536728e+01
1.901500000000000000e+04,-2.950110383815746085e-01,9.374871791859980874e+00,2.685958763771519209e+00,3.321803155720441048e+00,-4.604977531294604631e+01,2.212752311136469174e+01,1.630733849413080705e+01,1.626567182746454776e+01,1.451567182748161500e+01,1.414067182748527429e+01,1.468233849414665926e+01
